sno,origin,dest,distcalc,origID,destID,year,dist_mi,dcost,segpax,mktpax,orig_income,dest_income,orig_pop,dest_pop,Hub,ecoPerCapita,Tourist,Industry,Label
214,EWR,MDW,1142.369492,11618,13232,2005,711,8038521.801,194546,185144,34138,33736,274218,2752523,2,44307.83,2,2,0
215,EWR,MIA,1752.553141,11618,13303,2005,1086,22555062.86,361602,359535,34138,30200,274218,382198,2,44307.83,2,2,1
216,EWR,MSP,1620.534246,11618,13487,2005,1008,19049974.06,231930,239024,34138,36808,274218,376937,2,44307.83,1,1,0
217,EWR,ORD,1155.919658,11618,13930,2005,719,34528174.17,713074,705383,34138,33736,274218,2752523,2,44307.83,2,2,1
218,EWR,PDX,3910.884815,11618,14057,2005,2433,10103975.03,79416,79626,34138,31999,274218,538053,1,44307.83,1,2,0
219,EWR,PHL,128.9517758,11618,14100,2005,81,124309.8372,16781,16426,34138,34480,274218,1490861,2,44307.83,2,2,0
220,EWR,PHX,3429.189668,11618,14107,2005,2133,37898116.2,343699,339694,34138,30145,274218,1417720,2,44307.83,1,1,1
221,EWR,SAN,3899.404406,11618,14679,2005,2425,17043568.6,136885,138775,34138,34343,274218,1257278,1,44307.83,2,2,0
222,EWR,SEA,3859.325368,11618,14747,2005,2401,29795216.9,242384,244192,34138,37040,274218,573336,2,44307.83,1,2,0
223,EWR,SFO,4123.02587,11618,14771,2005,2565,47426030.64,348109,347819,34138,43543,274218,763016,2,44307.83,2,2,1
224,EWR,SLC,3163.777435,11618,14869,2005,1968,11114722.82,108737,107868,34138,27984,274218,180488,2,44307.83,2,1,0
225,EWR,TPA,1609.068619,11618,15304,2005,998,15202883.51,268464,268494,34138,30331,274218,326829,1,44307.83,2,2,0
226,FLL,HNL,7826.073386,11697,12173,2005,0,0,0,890,40581,38102,173314,918181,0,44307.83,2,1,0
227,FLL,IAD,1455.144281,11697,12264,2005,901,8314861.995,182934,179358,40581,45000,173314,567136,1,44307.83,2,1,0
228,FLL,IAH,1553.26639,11697,12266,2005,965,12788366.22,263393,261736,40581,29663,173314,1995773,1,44307.83,1,1,0
229,FLL,JFK,1725.216024,11697,12478,2005,1069,44283657.2,795925,793710,40581,37876,173314,8013368,1,44307.83,2,1,1
230,FLL,LAS,3496.024601,11697,12889,2005,2174,11505247.69,99315,111178,40581,30075,173314,550857,0,44307.83,2,1,0
231,FLL,LAX,3767.361085,11697,12892,2005,2342,24194807.31,185117,203337,40581,44200,173314,3788197,1,44307.83,2,1,0
232,FLL,LGA,1736.523283,11697,12953,2005,1076,59924992.02,1013140,995584,40581,37876,173314,8013368,1,44307.83,2,1,1
233,FLL,MCO,286.2205342,11697,13204,2005,178,1937414.502,198261,159979,40581,28698,173314,223410,0,44307.83,2,1,0
234,FLL,MDW,1882.808408,11697,13232,2005,1166,11404354.44,173005,169113,40581,33736,173314,2752523,1,44307.83,2,1,0
236,FLL,MSP,2398.687404,11697,13487,2005,1487,4862460.127,62991,63383,40581,36808,173314,376937,1,44307.83,1,0,0
237,FLL,ORD,1907.817051,11697,13930,2005,1182,25762086.56,377259,363228,40581,33736,173314,2752523,1,44307.83,2,1,1
238,FLL,PDX,4334.694486,11697,14057,2005,0,0,0,467,40581,31999,173314,538053,0,44307.83,1,1,0
239,FLL,PHL,1602.465431,11697,14100,2005,992,30209500.68,492531,483647,40581,34480,173314,1490861,1,44307.83,2,1,1
240,FLL,PHX,3172.420197,11697,14107,2005,1972,10600189.17,103394,103771,40581,30145,173314,1417720,1,44307.83,1,0,0
241,FLL,SAN,3648.447681,11697,14679,2005,0,0,0,5567,40581,34343,173314,1257278,0,44307.83,2,1,0
242,FLL,SEA,4372.721542,11697,14747,2005,2717,3100277.382,21360,4257,40581,37040,173314,573336,1,44307.83,1,1,0
243,FLL,SFO,4155.468089,11697,14771,2005,2583,1832250.356,13182,697,40581,43543,173314,763016,1,44307.83,2,1,0
244,FLL,SLC,3353.19638,11697,14869,2005,2083,8167640.311,75893,74908,40581,27984,173314,180488,1,44307.83,2,0,0
245,FLL,TPA,317.1635112,11697,15304,2005,197,3591787.01,282452,235364,40581,30331,173314,326829,0,44307.83,2,1,0
247,HNL,IAH,6279.429333,12173,12266,2005,3904,24806162.89,151440,151265,38102,29663,918181,1995773,1,44307.83,1,2,0
249,HNL,LAS,4445.39715,12173,12889,2005,2762,25944946.11,186597,190978,38102,30075,918181,550857,0,44307.83,2,2,0
250,HNL,LAX,4112.843663,12173,12892,2005,2556,142501233.4,1150023,1105583,38102,44200,918181,3788197,1,44307.83,2,2,1
253,HNL,MDW,6840.839101,12173,13232,2005,0,0,0,23027,38102,33736,918181,2752523,1,44307.83,2,2,0
255,HNL,MSP,6390.86243,12173,13487,2005,3972,33975239.19,139768,145172,38102,36808,918181,376937,1,44307.83,1,1,0
256,HNL,ORD,6826.636547,12173,13930,2005,4244,48407642.48,196523,201118,38102,33736,918181,2752523,1,44307.83,2,2,0
257,HNL,PDX,4192.895282,12173,14057,2005,2603,18445124.22,151044,143302,38102,31999,918181,538053,0,44307.83,1,2,0
259,HNL,PHX,4693.748454,12173,14107,2005,2918,19750556.3,134032,127514,38102,30145,918181,1417720,1,44307.83,1,1,0
260,HNL,SAN,4205.397621,12173,14679,2005,2614,13383151.03,102061,101890,38102,34343,918181,1257278,0,44307.83,2,2,0
261,HNL,SEA,4312.673715,12173,14747,2005,2677,30397534.86,217568,216654,38102,37040,918181,573336,1,44307.83,1,2,0
262,HNL,SFO,3861.18638,12173,14771,2005,2399,85919190.86,698490,651314,38102,43543,918181,763016,1,44307.83,2,2,1
263,HNL,SLC,4818.543013,12173,14869,2005,2994,10763803.93,85685,94357,38102,27984,918181,180488,1,44307.83,2,1,0
265,IAD,IAH,1915.336495,12264,12266,2005,1190,6914905.018,67191,67137,45000,29663,567136,1995773,2,44307.83,1,2,0
266,IAD,JFK,366.8571204,12264,12478,2005,228,4437325.272,181480,190572,45000,37876,567136,8013368,2,44307.83,2,2,0
267,IAD,LAS,3319.786393,12264,12889,2005,2066,24965577.7,220773,219976,45000,30075,567136,550857,1,44307.83,2,2,0
268,IAD,LAX,3677.691964,12264,12892,2005,2288,67476959.6,539387,528145,45000,44200,567136,3788197,2,44307.83,2,2,1
269,IAD,LGA,367.9917495,12264,12953,2005,229,2911098.823,136134,131246,45000,37876,567136,8013368,2,44307.83,2,2,0
270,IAD,MCO,1223.588912,12264,13204,2005,758,18357962.16,442336,443032,45000,28698,567136,223410,1,44307.83,2,2,1
271,IAD,MDW,927.6681029,12264,13232,2005,577,1216966.49,36112,36451,45000,33736,567136,2752523,2,44307.83,2,2,0
272,IAD,MIA,1488.079238,12264,13303,2005,921,7621022.798,137199,135906,45000,30200,567136,382198,2,44307.83,2,2,0
273,IAD,MSP,1459.837502,12264,13487,2005,908,9828269.784,107878,109749,45000,36808,567136,376937,2,44307.83,1,1,0
274,IAD,ORD,946.2171516,12264,13930,2005,589,20688310.53,506439,495453,45000,33736,567136,2752523,2,44307.83,2,2,1
275,IAD,PDX,3739.925389,12264,14057,2005,2327,5019466.951,36401,39194,45000,31999,567136,538053,1,44307.83,1,2,0
276,IAD,PHL,216.8463073,12264,14100,2005,134,941258.9267,65947,64658,45000,34480,567136,1490861,2,44307.83,2,2,0
277,IAD,PHX,3144.707879,12264,14107,2005,1956,12124402.82,107771,101579,45000,30145,567136,1417720,2,44307.83,1,1,0
278,IAD,SAN,3621.986661,12264,14679,2005,2253,21444146.77,170226,169636,45000,34343,567136,1257278,1,44307.83,2,2,0
279,IAD,SEA,3705.49056,12264,14747,2005,2306,24060330.42,184163,184236,45000,37040,567136,573336,2,44307.83,1,2,0
280,IAD,SFO,3887.329119,12264,14771,2005,2419,54618006.39,395818,389843,45000,43543,567136,763016,2,44307.83,2,2,1
281,IAD,SLC,2937.285976,12264,14869,2005,1827,6853283.274,73626,72371,45000,27984,567136,180488,2,44307.83,2,1,0
282,IAD,TPA,1308.498828,12264,15304,2005,810,11678425.25,263035,263401,45000,30331,567136,326829,1,44307.83,2,2,0
283,IAH,JFK,2280.440374,12266,12478,2005,1417,2713840.273,26591,25856,29663,37876,1995773,8013368,2,44307.83,1,2,0
284,IAH,LAS,1965.003335,12266,12889,2005,1222,25740775.62,422729,419177,29663,30075,1995773,550857,1,44307.83,1,2,1
285,IAH,LAX,2217.483136,12266,12892,2005,1379,38284595.91,550653,553258,29663,44200,1995773,3788197,2,44307.83,1,2,1
286,IAH,LGA,2279.686717,12266,12953,2005,1416,26324094.6,315269,313441,29663,37876,1995773,8013368,2,44307.83,1,2,0
287,IAH,MCO,1373.546192,12266,13204,2005,853,16023914.71,356997,355085,29663,28698,1995773,223410,1,44307.83,1,2,1
288,IAH,MDW,1479.835301,12266,13232,2005,0,0,0,65,29663,33736,1995773,2752523,2,44307.83,1,2,0
289,IAH,MIA,1551.143873,12266,13303,2005,964,16667487.61,278361,277431,29663,30200,1995773,382198,2,44307.83,1,2,0
290,IAH,MSP,1668.769119,12266,13487,2005,1034,17886330.89,249275,249359,29663,36808,1995773,376937,2,44307.83,0,1,0
291,IAH,ORD,1492.459734,12266,13930,2005,925,29459226.14,478376,477070,29663,33736,1995773,2752523,2,44307.83,1,2,1
292,IAH,PDX,2936.954853,12266,14057,2005,1825,14040462.33,155759,154948,29663,31999,1995773,538053,1,44307.83,0,2,0
293,IAH,PHL,2131.900739,12266,14100,2005,1324,25359157.72,290787,290030,29663,34480,1995773,1490861,2,44307.83,1,2,0
294,IAH,PHX,1622.748097,12266,14107,2005,1009,25992283.63,451565,441044,29663,30145,1995773,1417720,2,44307.83,0,1,1
295,IAH,SAN,2095.468028,12266,14679,2005,1303,18770351.11,284619,288473,29663,34343,1995773,1257278,1,44307.83,1,2,0
296,IAH,SEA,3017.007459,12266,14747,2005,1874,28739666.12,304393,295380,29663,37040,1995773,573336,2,44307.83,0,2,0
297,IAH,SFO,2630.126024,12266,14771,2005,1635,27828837.65,296571,295364,29663,43543,1995773,763016,2,44307.83,1,2,0
298,IAH,SLC,1924.48041,12266,14869,2005,1195,17646486.63,209062,215690,29663,27984,1995773,180488,2,44307.83,1,1,0
299,IAH,TPA,1266.427957,12266,15304,2005,787,10264989.02,247628,242633,29663,30331,1995773,326829,1,44307.83,1,2,0
300,JFK,LAS,3613.350203,12478,12889,2005,2248,60567448.82,503792,500533,37876,30075,8013368,550857,1,44307.83,2,2,1
301,JFK,LAX,3978.585011,12478,12892,2005,2475,163222948.5,1105140,1102790,37876,44200,8013368,3788197,2,44307.83,2,2,1
303,JFK,MCO,1523.07669,12478,13204,2005,944,40108544.86,813240,804951,37876,28698,8013368,223410,1,44307.83,2,2,1
304,JFK,MDW,1175.795561,12478,13232,2005,0,0,0,153,37876,33736,8013368,2752523,2,44307.83,2,2,0
305,JFK,MIA,1759.075272,12478,13303,2005,1090,25635548.2,396290,387169,37876,30200,8013368,382198,2,44307.83,2,2,1
306,JFK,MSP,1653.116524,12478,13487,2005,1028,10436145.28,124512,131267,37876,36808,8013368,376937,2,44307.83,1,1,0
307,JFK,ORD,1189.334072,12478,13930,2005,740,850508.5047,10935,12144,37876,33736,8013368,2752523,2,44307.83,2,2,0
308,JFK,PDX,3943.251437,12478,14057,2005,2454,3538099.783,28593,29605,37876,31999,8013368,538053,1,44307.83,1,2,0
309,JFK,PHL,150.7451307,12478,14100,2005,94,140023.4465,7925,9442,37876,34480,8013368,1490861,2,44307.83,2,2,0
310,JFK,PHX,3461.97168,12478,14107,2005,2153,20716421.38,181881,183004,37876,30145,8013368,1417720,2,44307.83,1,1,0
311,JFK,SAN,3932.414882,12478,14679,2005,2446,29320865.15,226221,228750,37876,34343,8013368,1257278,1,44307.83,2,2,0
312,JFK,SEA,3891.18252,12478,14747,2005,2421,30332082.96,233789,234479,37876,37040,8013368,573336,2,44307.83,1,2,0
313,JFK,SFO,4156.444177,12478,14771,2005,2586,93025101.27,639697,641985,37876,43543,8013368,763016,2,44307.83,2,2,1
314,JFK,SLC,3197.165965,12478,14869,2005,1989,20113765.65,191095,190324,37876,27984,8013368,180488,2,44307.83,2,1,0
315,JFK,TPA,1621.332088,12478,15304,2005,1005,24299970.43,464259,465725,37876,30331,8013368,326829,1,44307.83,2,2,1
316,LAS,LAX,380.3422652,12889,12892,2005,236,17904082.5,1275548,1229322,30075,44200,550857,3788197,1,44307.83,2,2,1
317,LAS,LGA,3604.042003,12889,12953,2005,2242,402284.4317,2319,2246,30075,37876,550857,8013368,1,44307.83,2,2,0
318,LAS,MCO,3279.789555,12889,13204,2005,2039,12469583.25,112229,136116,30075,28698,550857,223410,0,44307.83,2,2,0
319,LAS,MDW,2444.63798,12889,13232,2005,1521,32605275.91,403905,385700,30075,33736,550857,2752523,1,44307.83,2,2,1
320,LAS,MIA,3498.087714,12889,13303,2005,2175,19147368.05,153425,153973,30075,30200,550857,382198,1,44307.83,2,2,0
321,LAS,MSP,2090.135229,12889,13487,2005,1300,39466261.7,578362,576218,30075,36808,550857,376937,1,44307.83,1,1,1
322,LAS,ORD,2434.314835,12889,13930,2005,1515,68651918.85,851382,849917,30075,33736,550857,2752523,1,44307.83,2,2,1
323,LAS,PDX,1228.984904,12889,14057,2005,762,16760466.88,329947,337042,30075,31999,550857,538053,0,44307.83,1,2,1
324,LAS,PHL,3498.369798,12889,14100,2005,2176,47394807.58,393201,386535,30075,34480,550857,1490861,1,44307.83,2,2,1
325,LAS,PHX,411.3472126,12889,14107,2005,256,18095811.88,1126677,1030247,30075,30145,550857,1417720,1,44307.83,1,1,1
326,LAS,SAN,416.8488806,12889,14679,2005,258,10682182.81,656440,608993,30075,34343,550857,1257278,0,44307.83,2,2,1
327,LAS,SEA,1396.866343,12889,14747,2005,866,31219530.1,590442,596187,30075,37040,550857,573336,1,44307.83,1,2,1
328,LAS,SFO,665.6178632,12889,14771,2005,414,13449818.24,587076,576229,30075,43543,550857,763016,1,44307.83,2,2,1
329,LAS,SLC,592.6232788,12889,14869,2005,368,11853349.61,501377,519630,30075,27984,550857,180488,1,44307.83,2,1,1
330,LAS,TPA,3191.026335,12889,15304,2005,1984,9613441.642,94455,100457,30075,30331,550857,326829,0,44307.83,2,2,0
331,LAX,LGA,3969.708828,12892,12953,2005,2469,464769.275,2801,7935,44200,37876,3788197,8013368,2,44307.83,2,2,0
332,LAX,MCO,3566.242171,12892,13204,2005,2217,34338548.72,278085,299892,44200,28698,3788197,223410,1,44307.83,2,2,0
333,LAX,MDW,2814.612996,12892,13232,2005,1751,22795782.18,245885,257711,44200,33736,3788197,2752523,2,44307.83,2,2,0
334,LAX,MIA,3766.773696,12892,13303,2005,2342,40607036.93,324105,323931,44200,30200,3788197,382198,2,44307.83,2,2,1
335,LAX,MSP,2470.008834,12892,13487,2005,1536,31159192.17,419983,423011,44200,36808,3788197,376937,2,44307.83,1,1,1
336,LAX,ORD,2805.075697,12892,13930,2005,1745,118030961.9,1173843,1161719,44200,33736,3788197,2752523,2,44307.83,2,2,1
337,LAX,PDX,1344.561563,12892,14057,2005,834,17613552.49,325115,338238,44200,31999,3788197,538053,1,44307.83,1,2,1
338,LAX,PHL,3860.588745,12892,14100,2005,2401,50975383.14,423511,414006,44200,34480,3788197,1490861,2,44307.83,2,2,1
339,LAX,PHX,594.9879492,12892,14107,2005,370,22931451.93,946729,850861,44200,30145,3788197,1417720,2,44307.83,1,1,1
340,LAX,SAN,175.8675006,12892,14679,2005,109,6529467.235,327458,324497,44200,34343,3788197,1257278,1,44307.83,2,2,1
341,LAX,SEA,1538.80082,12892,14747,2005,954,37042902.83,658657,668437,44200,37040,3788197,573336,2,44307.83,1,2,1
342,LAX,SFO,543.8348271,12892,14771,2005,337,17606674.79,834881,788256,44200,43543,3788197,763016,2,44307.83,2,2,1
343,LAX,SLC,950.3448585,12892,14869,2005,590,19069693.75,484393,504711,44200,27984,3788197,180488,2,44307.83,2,1,1
344,LAX,TPA,3470.224403,12892,15304,2005,2158,12705807.17,105422,119100,44200,30331,3788197,326829,1,44307.83,2,2,0
345,LGA,MCO,1532.668463,12953,13204,2005,950,28613651.63,512143,514117,37876,28698,8013368,223410,1,44307.83,2,2,1
346,LGA,MDW,1165.250962,12953,13232,2005,725,12411243.71,336012,306436,37876,33736,8013368,2752523,2,44307.83,2,2,0
347,LGA,MIA,1770.35691,12953,13303,2005,1097,25709065.26,426877,425079,37876,30200,8013368,382198,2,44307.83,2,2,1
348,LGA,MSP,1639.899494,12953,13487,2005,1020,14691801.32,253956,255338,37876,36808,8013368,376937,2,44307.83,1,1,0
349,LGA,ORD,1178.543542,12953,13930,2005,733,55671162.34,1165139,1146873,37876,33736,8013368,2752523,2,44307.83,2,2,1
350,LGA,PDX,3929.702158,12953,14057,2005,0,0,0,3819,37876,31999,8013368,538053,1,44307.83,1,2,0
351,LGA,PHL,153.7339222,12953,14100,2005,96,142732.666,25010,23664,37876,34480,8013368,1490861,2,44307.83,2,2,0
352,LGA,PHX,3454.374931,12953,14107,2005,2149,414518.7562,1858,4068,37876,30145,8013368,1417720,2,44307.83,1,1,0
353,LGA,SAN,3924.224632,12953,14679,2005,0,0,0,4105,37876,34343,8013368,1257278,1,44307.83,2,2,0
354,LGA,SEA,3877.069405,12953,14747,2005,0,0,0,6786,37876,37040,8013368,573336,2,44307.83,1,2,0
355,LGA,SFO,4145.653124,12953,14771,2005,2579,688084.4864,3693,3951,37876,43543,8013368,763016,2,44307.83,2,2,0
356,LGA,SLC,3186.055238,12953,14869,2005,1982,55033.74687,545,1123,37876,27984,8013368,180488,2,44307.83,2,1,0
357,LGA,TPA,1630.120321,12953,15304,2005,1011,12813047.34,215558,217614,37876,30331,8013368,326829,1,44307.83,2,2,0
358,MCO,MDW,1597.209364,13204,13232,2005,989,18156325.22,314136,324752,28698,33736,223410,2752523,1,44307.83,2,2,1
359,MCO,MIA,310.3178081,13204,13303,2005,193,2956485.499,279583,280800,28698,30200,223410,382198,1,44307.83,2,2,0
360,MCO,MSP,2112.790781,13204,13487,2005,1310,26823006.1,386615,384026,28698,36808,223410,376937,1,44307.83,1,1,1
361,MCO,ORD,1622.186643,13204,13930,2005,1005,34721027.73,614537,615558,28698,33736,223410,2752523,1,44307.83,2,2,1
362,MCO,PDX,4077.73842,13204,14057,2005,2534,1834410.057,14185,6861,28698,31999,223410,538053,0,44307.83,1,2,0
363,MCO,PHL,1390.144532,13204,14100,2005,861,40699479.39,792326,779870,28698,34480,223410,1490861,1,44307.83,2,2,1
364,MCO,PHX,2972.991534,13204,14107,2005,1848,15871968.86,159970,161072,28698,30145,223410,1417720,1,44307.83,1,1,0
365,MCO,SAN,3455.410336,13204,14679,2005,2148,397425.6169,3190,15702,28698,34343,223410,1257278,0,44307.83,2,2,0
366,MCO,SEA,4109.513216,13204,14747,2005,2553,10344098.75,90565,102513,28698,37040,223410,573336,1,44307.83,1,2,0
367,MCO,SFO,3933.554739,13204,14771,2005,2445,8055200.599,58997,64870,28698,43543,223410,763016,1,44307.83,2,2,0
368,MCO,SLC,3106.746004,13204,14869,2005,1929,14934005.37,143567,152678,28698,27984,223410,180488,1,44307.83,2,1,0
370,MDW,MIA,1907.516181,13232,13303,2005,1182,91804.62288,1509,1498,33736,30200,2752523,382198,2,44307.83,2,2,0
371,MDW,MSP,560.9168927,13232,13487,2005,349,9334912.096,411056,387192,33736,36808,2752523,376937,2,44307.83,1,1,1
372,MDW,ORD,25.161806,13232,13930,2005,16,497.0043055,120,111,33736,33736,2752523,2752523,2,44307.83,2,2,0
373,MDW,PDX,2814.03435,13232,14057,2005,1751,2603224.939,28413,26471,33736,31999,2752523,538053,1,44307.83,1,2,0
374,MDW,PHL,1074.158251,13232,14100,2005,668,7277298.671,187560,173789,33736,34480,2752523,1490861,2,44307.83,2,2,0
375,MDW,PHX,2322.226083,13232,14107,2005,1444,21308674.74,282603,261571,33736,30145,2752523,1417720,2,44307.83,1,1,0
376,MDW,SAN,2779.081118,13232,14679,2005,1728,14007583.76,154945,146909,33736,34343,2752523,1257278,1,44307.83,2,2,0
377,MDW,SEA,2785.475336,13232,14747,2005,1733,10737139.8,119198,109177,33736,37040,2752523,573336,2,44307.83,1,2,0
378,MDW,SFO,2980.799942,13232,14771,2005,1855,9567483.56,108862,89530,33736,43543,2752523,763016,2,44307.83,2,2,0
379,MDW,SLC,2022.700123,13232,14869,2005,1258,2244112.796,33641,37099,33736,27984,2752523,180488,2,44307.83,2,1,0
380,MDW,TPA,1608.71002,13232,15304,2005,997,11008727.99,207072,204785,33736,30331,2752523,326829,1,44307.83,2,2,0
381,MIA,MSP,2420.7699,13303,13487,2005,1501,9534950.434,116532,117049,30200,36808,382198,376937,2,44307.83,1,1,0
382,MIA,ORD,1932.488369,13303,13930,2005,1197,35001681.62,505216,504170,30200,33736,382198,2752523,2,44307.83,2,2,1
383,MIA,PDX,4344.930815,13303,14057,2005,0,0,0,419,30200,31999,382198,538053,1,44307.83,1,2,0
384,MIA,PHL,1636.105684,13303,14100,2005,1013,15969644.86,258107,254880,30200,34480,382198,1490861,2,44307.83,2,2,0
385,MIA,PHX,3171.787239,13303,14107,2005,1972,4802422.458,39237,38071,30200,30145,382198,1417720,2,44307.83,1,1,0
386,MIA,SAN,3646.60799,13303,14679,2005,2267,3044530.51,24926,673,30200,34343,382198,1257278,1,44307.83,2,2,0
387,MIA,SEA,4384.593104,13303,14747,2005,2724,3838164.301,29399,31993,30200,37040,382198,573336,2,44307.83,1,2,0
388,MIA,SFO,4158.356642,13303,14771,2005,2585,25147890.53,180740,180834,30200,43543,382198,763016,2,44307.83,2,2,0
389,MIA,SLC,3361.192839,13303,14869,2005,2088,173292.7957,1629,1908,30200,27984,382198,180488,2,44307.83,2,1,0
390,MIA,TPA,329.5323116,13303,15304,2005,204,2008635.526,186954,184645,30200,30331,382198,326829,1,44307.83,2,2,0
391,MSP,ORD,537.3085213,13487,13930,2005,334,21495301.07,856367,846413,36808,33736,376937,2752523,2,44307.83,1,1,1
392,MSP,PDX,2291.233365,13487,14057,2005,1426,18097687.58,238763,235458,36808,31999,376937,538053,1,44307.83,0,1,0
393,MSP,PHL,1576.179152,13487,14100,2005,980,17255951.89,205128,207706,36808,34480,376937,1490861,2,44307.83,1,1,0
394,MSP,PHX,2053.99987,13487,14107,2005,1276,39454248.14,580059,578083,36808,30145,376937,1417720,2,44307.83,0,0,1
395,MSP,SAN,2465.541029,13487,14679,2005,1532,19334655.46,240704,240342,36808,34343,376937,1257278,1,44307.83,1,1,0
396,MSP,SEA,2247.528954,13487,14747,2005,1399,30301778.67,456951,454119,36808,37040,376937,573336,2,44307.83,0,1,1
397,MSP,SFO,2554.261765,13487,14771,2005,1589,28057919.79,348459,348825,36808,43543,376937,763016,2,44307.83,1,1,1
398,MSP,SLC,1593.311491,13487,14869,2005,991,13318711.06,197933,221578,36808,27984,376937,180488,2,44307.83,1,0,0
399,MSP,TPA,2107.103476,13487,15304,2005,1307,10805279.47,158310,157560,36808,30331,376937,326829,1,44307.83,1,1,0
400,ORD,PDX,2794.516481,13930,14057,2005,1739,36738531.86,365964,358418,33736,31999,2752523,538053,1,44307.83,1,2,1
401,ORD,PHL,1089.742556,13930,14100,2005,678,35433139.35,780654,771570,33736,34480,2752523,1490861,2,44307.83,2,2,1
402,ORD,PHX,2315.920287,13930,14107,2005,1440,57294429.19,726668,722614,33736,30145,2752523,1417720,2,44307.83,1,1,1
403,ORD,SAN,2771.046868,13930,14679,2005,1723,53726196.45,518207,514442,33736,34343,2752523,1257278,1,44307.83,2,2,1
404,ORD,SEA,2764.802425,13930,14747,2005,1721,68352877.94,663755,651464,33736,37040,2752523,573336,2,44307.83,1,2,1
405,ORD,SFO,2967.124017,13930,14771,2005,1846,95321239.27,872104,846685,33736,43543,2752523,763016,2,44307.83,2,2,1
406,ORD,SLC,2008.212891,13930,14869,2005,1249,26036629.47,310201,309999,33736,27984,2752523,180488,2,44307.83,2,1,0
407,ORD,TPA,1633.358,13930,15304,2005,1012,20998153.65,371211,370623,33736,30331,2752523,326829,1,44307.83,2,2,1
408,PDX,PHL,3866.85248,14057,14100,2005,2406,2957049.534,23919,569,31999,34480,538053,1490861,1,44307.83,1,2,0
409,PDX,PHX,1626.878675,14057,14107,2005,1009,26716239.36,405730,404576,31999,30145,538053,1417720,1,44307.83,0,1,1
